Case_ID,Molecule,Charge,Multiplicity,Num_Electrons,Basis,Basis_Source,Mapper,N_Qubit,N_Qubit_Verified,Ansatz,Optimizer,Qiskit_Opt_Level,Shots,TN_Layers_Network,TN_Layers_Circuit,Rotation_Type,Measurement_Method,Num_Opt_Params_Phi,Num_Opt_Params_Theta,Num_ExpVals_Per_Iter,Notes,Est_QPU_Time_S_At_30_Iter,Est_QPU_Time_Cumulative_S
617,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,2,full,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
618,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,2,full,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
619,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,2,phase,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
620,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,2,phase,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
621,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,3,full,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
622,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,3,full,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
623,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,3,phase,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
624,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,3,phase,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
625,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,4,full,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
626,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,4,full,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
627,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,4,phase,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
628,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,4,phase,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
629,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,1,full,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
630,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,1,full,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
631,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,1,phase,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
632,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,1,phase,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
633,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,2,full,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
634,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,2,full,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
635,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,2,phase,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
636,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,2,phase,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
637,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,3,full,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
638,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,3,full,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
639,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,3,phase,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
640,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,3,phase,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
641,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,4,full,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
642,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,4,full,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
643,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,4,phase,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
644,H2,0,1,2,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,4,phase,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
701,H2,0,1,2,def2-tzvp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,0,1,n/a (no TN layers),pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). TN_Layers_Network=0 is the paper's 'circuit only' baseline -- equivalent to plain VQE with this Hamiltonian encoding and no TN preprocessing. Standard per-Pauli-string measurement (baseline).,,
702,H2,0,1,2,def2-tzvp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,0,1,n/a (no TN layers),qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). TN_Layers_Network=0 is the paper's 'circuit only' baseline -- equivalent to plain VQE with this Hamiltonian encoding and no TN preprocessing. Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
703,H2,0,1,2,def2-tzvp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,0,2,n/a (no TN layers),pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). TN_Layers_Network=0 is the paper's 'circuit only' baseline -- equivalent to plain VQE with this Hamiltonian encoding and no TN preprocessing. Standard per-Pauli-string measurement (baseline).,,
704,H2,0,1,2,def2-tzvp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,0,2,n/a (no TN layers),qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). TN_Layers_Network=0 is the paper's 'circuit only' baseline -- equivalent to plain VQE with this Hamiltonian encoding and no TN preprocessing. Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
705,H2,0,1,2,def2-tzvp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,0,3,n/a (no TN layers),pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). TN_Layers_Network=0 is the paper's 'circuit only' baseline -- equivalent to plain VQE with this Hamiltonian encoding and no TN preprocessing. Standard per-Pauli-string measurement (baseline).,,
706,H2,0,1,2,def2-tzvp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,0,3,n/a (no TN layers),qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). TN_Layers_Network=0 is the paper's 'circuit only' baseline -- equivalent to plain VQE with this Hamiltonian encoding and no TN preprocessing. Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
707,H2,0,1,2,def2-tzvp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,0,4,n/a (no TN layers),pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). TN_Layers_Network=0 is the paper's 'circuit only' baseline -- equivalent to plain VQE with this Hamiltonian encoding and no TN preprocessing. Standard per-Pauli-string measurement (baseline).,,
708,H2,0,1,2,def2-tzvp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,0,4,n/a (no TN layers),qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). TN_Layers_Network=0 is the paper's 'circuit only' baseline -- equivalent to plain VQE with this Hamiltonian encoding and no TN preprocessing. Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
709,H2,0,1,2,def2-tzvp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,1,1,full,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
710,H2,0,1,2,def2-tzvp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,1,1,full,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
711,H2,0,1,2,def2-tzvp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,1,1,phase,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
712,H2,0,1,2,def2-tzvp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,1,1,phase,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
